replicate,champion,instance,state_owner,snapshot_iteration,source,phase,deposit_l1_over_budget,source_edge_tau_l1_over_two_budget,global_tau_relative_l1
0,81002,1,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.14712891498124078,0.14712895122261865,0.00012033953205493249
0,81002,2,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.15540129229931268,0.0,0.0
0,81002,2,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.15540129229931268,0.0,0.0
0,81002,2,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.15540129229931268,0.15540125230541108,0.00012467739859443847
0,81002,2,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.15540129229931268,0.15540125230541108,0.00012467739859443847
0,81002,3,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.16147177558860634,0.0,0.0
0,81002,3,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.16147177558860634,0.0,0.0
0,81002,3,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.16147177558860634,0.1614717557675983,0.0001323666688961133
0,81002,3,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.16147177558860634,0.1614717557675983,0.0001323666688961133
0,81002,4,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.16217097695175048,0.0,0.0
0,81002,4,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.16217097695175048,0.0,0.0
0,81002,4,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.16217097695175048,0.16217101670898154,0.0001296278643758433
0,81002,4,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.16217097695175048,0.16217101670898154,0.0001296278643758433
0,81002,5,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.14927695759508844,0.0,0.0
0,81002,5,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.14927695759508844,0.0,0.0
0,81002,5,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.14927695759508844,0.14927690989091524,0.00011699823966273919
0,81002,5,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.14927695759508844,0.14927690989091524,0.00011699823966273919
0,81002,6,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.1485037411571903,0.0,0.0
0,81002,6,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.1485037411571903,0.0,0.0
0,81002,6,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.1485037411571903,0.1485038063126384,0.0001203358436034778
0,81002,6,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.1485037411571903,0.1485038063126384,0.0001203358436034778
0,81002,7,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.1504050276268832,0.0,0.0
0,81002,7,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.1504050276268832,0.0,0.0
0,81002,7,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.1504050276268832,0.15040504783358924,0.00012042845226223918
0,81002,7,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.1504050276268832,0.15040504783358924,0.00012042845226223918
0,81002,0,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.1473690988105335,0.0,0.0
0,81002,0,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.1473690988105335,0.0,0.0
0,81002,0,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.1473690988105335,0.14736914577215066,0.00012034322020739539
0,81002,0,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.1473690988105335,0.14736914577215066,0.00012034322020739539
0,81002,1,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.14712891498124078,0.0,0.0
0,81002,1,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.14712891498124078,0.0,0.0
0,81002,1,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.14712891498124078,0.14712895122261865,0.00012033953205493249
0,81002,1,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.14712891498124078,0.14712895122261865,0.00012033953205493249
0,81002,2,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.15540129229931268,0.0,0.0
0,81002,2,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.15540129229931268,0.0,0.0
0,81002,2,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.15540129229931268,0.15540125230541108,0.00012467739859443847
0,81002,2,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.15540129229931268,0.15540125230541108,0.00012467739859443847
0,81002,3,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.16147177558860634,0.0,0.0
0,81002,3,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.16147177558860634,0.0,0.0
0,81002,3,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.16147177558860634,0.1614717557675983,0.0001323666688961133
0,81002,3,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.16147177558860634,0.1614717557675983,0.0001323666688961133
0,81002,4,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.16217097695175048,0.0,0.0
0,81002,4,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.16217097695175048,0.0,0.0
0,81002,4,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.16217097695175048,0.16217101670898154,0.0001296278643758433
0,81002,4,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.16217097695175048,0.16217101670898154,0.0001296278643758433
0,81002,5,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.14927695759508844,0.0,0.0
0,81002,5,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.14927695759508844,0.0,0.0
0,81002,5,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.14927695759508844,0.14927690989091524,0.00011699823966273919
0,81002,5,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.14927695759508844,0.14927690989091524,0.00011699823966273919
0,81002,6,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.1485037411571903,0.0,0.0
0,81002,6,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.1485037411571903,0.0,0.0
0,81002,6,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.1485037411571903,0.1485038063126384,0.0001203358436034778
0,81002,6,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.1485037411571903,0.1485038063126384,0.0001203358436034778
0,81002,7,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.1504050276268832,0.0,0.0
0,81002,7,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.1504050276268832,0.0,0.0
0,81002,7,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.1504050276268832,0.15040504783358924,0.00012042845226223918
0,81002,7,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.1504050276268832,0.15040504783358924,0.00012042845226223918
0,81002,0,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.1473690988105335,0.0,0.0
0,81002,0,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.1473690988105335,0.0,0.0
0,81002,0,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.1473690988105335,0.14736914577215066,0.00012034322020739539
0,81002,0,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.1473690988105335,0.14736914577215066,0.00012034322020739539
0,81002,1,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.14712891498124078,0.0,0.0
0,81002,1,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.14712891498124078,0.0,0.0
0,81002,1,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.14712891498124078,0.14712895122261865,0.00012033953205493249
0,81002,1,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.14712891498124078,0.14712895122261865,0.00012033953205493249
0,81002,2,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.15540129229931268,0.0,0.0
0,81002,2,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.15540129229931268,0.0,0.0
0,81002,2,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.15540129229931268,0.15540125230541108,0.00012467739859443847
0,81002,2,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.15540129229931268,0.15540125230541108,0.00012467739859443847
0,81002,3,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.16147177558860634,0.0,0.0
0,81002,3,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.16147177558860634,0.0,0.0
0,81002,3,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.16147177558860634,0.1614717557675983,0.0001323666688961133
0,81002,3,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.16147177558860634,0.1614717557675983,0.0001323666688961133
0,81002,4,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.16217097695175048,0.0,0.0
0,81002,4,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.16217097695175048,0.0,0.0
0,81002,4,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.16217097695175048,0.16217101670898154,0.0001296278643758433
0,81002,4,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.16217097695175048,0.16217101670898154,0.0001296278643758433
0,81002,5,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.14927695759508844,0.0,0.0
0,81002,5,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.14927695759508844,0.0,0.0
0,81002,5,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.14927695759508844,0.14927690989091524,0.00011699823966273919
0,81002,5,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.14927695759508844,0.14927690989091524,0.00011699823966273919
0,81002,6,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.1485037411571903,0.0,0.0
0,81002,6,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.1485037411571903,0.0,0.0
0,81002,6,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.1485037411571903,0.1485038063126384,0.0001203358436034778
0,81002,6,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.1485037411571903,0.1485038063126384,0.0001203358436034778
0,81002,7,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.1504050276268832,0.0,0.0
0,81002,7,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.1504050276268832,0.0,0.0
0,81002,7,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.1504050276268832,0.15040504783358924,0.00012042845226223918
0,81002,7,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.1504050276268832,0.15040504783358924,0.00012042845226223918
0,81003,0,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.22511038695020233,0.0,0.0
0,81003,0,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.22511038695020233,0.0,0.0
0,81003,0,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.22511038695020233,0.22511044560359944,0.00018418526673178286
0,81003,0,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.22511038695020233,0.22511044560359944,0.00018418526673178286
0,81003,1,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.2349115093038901,0.0,0.0
0,81003,1,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.2349115093038901,0.0,0.0
0,81003,1,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.2349115093038901,0.2349115115800946,0.0001912007554474019
0,81003,1,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.2349115093038901,0.2349115115800946,0.0001912007554474019
0,81003,2,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.2293232297008648,0.0,0.0
0,81003,2,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.2293232297008648,0.0,0.0
0,81003,2,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.2293232297008648,0.22932329631335283,0.0001843473013042177
0,81003,2,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.2293232297008648,0.22932329631335283,0.0001843473013042177
0,81003,3,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.2182666335770961,0.0,0.0
0,81003,3,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.2182666335770961,0.0,0.0
0,81003,3,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.2182666335770961,0.21826674405696492,0.00017805167876660212
0,81003,3,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.2182666335770961,0.21826674405696492,0.00017805167876660212
0,81003,4,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.24073571594977092,0.0,0.0
0,81003,4,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.24073571594977092,0.0,0.0
0,81003,4,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.24073571594977092,0.240735685085747,0.00019054877269130525
0,81003,4,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.24073571594977092,0.240735685085747,0.00019054877269130525
0,81003,5,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.2201083245053929,0.0,0.0
0,81003,5,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.2201083245053929,0.0,0.0
0,81003,5,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.2201083245053929,0.22010833086236523,0.0001723763826263845
0,81003,5,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.2201083245053929,0.22010833086236523,0.0001723763826263845
0,81003,6,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.22808039434355565,0.0,0.0
0,81003,6,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.22808039434355565,0.0,0.0
0,81003,6,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.22808039434355565,0.22808036791049652,0.0001822272976131675
0,81003,6,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.22808039434355565,0.22808036791049652,0.0001822272976131675
0,81003,7,GP 表达式自身产生的状态,1,本轮最优路径,更新前,0.22202642814609302,0.0,0.0
0,81003,7,GP 表达式自身产生的状态,1,本轮最优路径,蒸发和下界保护后,0.22202642814609302,0.0,0.0
0,81003,7,GP 表达式自身产生的状态,1,本轮最优路径,沉积后,0.22202642814609302,0.22202645632837012,0.0001791163751719457
0,81003,7,GP 表达式自身产生的状态,1,本轮最优路径,重启和可选上界处理后,0.22202642814609302,0.22202645632837012,0.0001791163751719457
0,81003,0,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.22511038695020233,0.0,0.0
0,81003,0,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.22511038695020233,0.0,0.0
0,81003,0,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.22511038695020233,0.22511044560359944,0.00018418526673178286
0,81003,0,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.22511038695020233,0.22511044560359944,0.00018418526673178286
0,81003,1,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.2349115093038901,0.0,0.0
0,81003,1,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.2349115093038901,0.0,0.0
0,81003,1,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.2349115093038901,0.2349115115800946,0.0001912007554474019
0,81003,1,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.2349115093038901,0.2349115115800946,0.0001912007554474019
0,81003,2,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.2293232297008648,0.0,0.0
0,81003,2,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.2293232297008648,0.0,0.0
0,81003,2,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.2293232297008648,0.22932329631335283,0.0001843473013042177
0,81003,2,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.2293232297008648,0.22932329631335283,0.0001843473013042177
0,81003,3,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.2182666335770961,0.0,0.0
0,81003,3,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.2182666335770961,0.0,0.0
0,81003,3,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.2182666335770961,0.21826674405696492,0.00017805167876660212
0,81003,3,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.2182666335770961,0.21826674405696492,0.00017805167876660212
0,81003,4,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.24073571594977092,0.0,0.0
0,81003,4,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.24073571594977092,0.0,0.0
0,81003,4,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.24073571594977092,0.240735685085747,0.00019054877269130525
0,81003,4,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.24073571594977092,0.240735685085747,0.00019054877269130525
0,81003,5,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.2201083245053929,0.0,0.0
0,81003,5,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.2201083245053929,0.0,0.0
0,81003,5,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.2201083245053929,0.22010833086236523,0.0001723763826263845
0,81003,5,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.2201083245053929,0.22010833086236523,0.0001723763826263845
0,81003,6,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.22808039434355565,0.0,0.0
0,81003,6,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.22808039434355565,0.0,0.0
0,81003,6,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.22808039434355565,0.22808036791049652,0.0001822272976131675
0,81003,6,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.22808039434355565,0.22808036791049652,0.0001822272976131675
0,81003,7,GP 表达式自身产生的状态,1,历史重启阶段最优路径,更新前,0.22202642814609302,0.0,0.0
0,81003,7,GP 表达式自身产生的状态,1,历史重启阶段最优路径,蒸发和下界保护后,0.22202642814609302,0.0,0.0
0,81003,7,GP 表达式自身产生的状态,1,历史重启阶段最优路径,沉积后,0.22202642814609302,0.22202645632837012,0.0001791163751719457
0,81003,7,GP 表达式自身产生的状态,1,历史重启阶段最优路径,重启和可选上界处理后,0.22202642814609302,0.22202645632837012,0.0001791163751719457
0,81003,0,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.22511038695020233,0.0,0.0
0,81003,0,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.22511038695020233,0.0,0.0
0,81003,0,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.22511038695020233,0.22511044560359944,0.00018418526673178286
0,81003,0,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.22511038695020233,0.22511044560359944,0.00018418526673178286
0,81003,1,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.2349115093038901,0.0,0.0
0,81003,1,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.2349115093038901,0.0,0.0
0,81003,1,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.2349115093038901,0.2349115115800946,0.0001912007554474019
0,81003,1,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.2349115093038901,0.2349115115800946,0.0001912007554474019
0,81003,2,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.2293232297008648,0.0,0.0
0,81003,2,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.2293232297008648,0.0,0.0
0,81003,2,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.2293232297008648,0.22932329631335283,0.0001843473013042177
0,81003,2,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.2293232297008648,0.22932329631335283,0.0001843473013042177
0,81003,3,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.2182666335770961,0.0,0.0
0,81003,3,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.2182666335770961,0.0,0.0
0,81003,3,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.2182666335770961,0.21826674405696492,0.00017805167876660212
0,81003,3,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.2182666335770961,0.21826674405696492,0.00017805167876660212
0,81003,4,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.24073571594977092,0.0,0.0
0,81003,4,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.24073571594977092,0.0,0.0
0,81003,4,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.24073571594977092,0.240735685085747,0.00019054877269130525
0,81003,4,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.24073571594977092,0.240735685085747,0.00019054877269130525
0,81003,5,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.2201083245053929,0.0,0.0
0,81003,5,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.2201083245053929,0.0,0.0
0,81003,5,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.2201083245053929,0.22010833086236523,0.0001723763826263845
0,81003,5,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.2201083245053929,0.22010833086236523,0.0001723763826263845
0,81003,6,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.22808039434355565,0.0,0.0
0,81003,6,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.22808039434355565,0.0,0.0
0,81003,6,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.22808039434355565,0.22808036791049652,0.0001822272976131675
0,81003,6,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.22808039434355565,0.22808036791049652,0.0001822272976131675
0,81003,7,GP 表达式自身产生的状态,1,历史全局最优路径,更新前,0.22202642814609302,0.0,0.0
0,81003,7,GP 表达式自身产生的状态,1,历史全局最优路径,蒸发和下界保护后,0.22202642814609302,0.0,0.0
0,81003,7,GP 表达式自身产生的状态,1,历史全局最优路径,沉积后,0.22202642814609302,0.22202645632837012,0.0001791163751719457
0,81003,7,GP 表达式自身产生的状态,1,历史全局最优路径,重启和可选上界处理后,0.22202642814609302,0.22202645632837012,0.0001791163751719457
0,81002,0,不使用 GP 产生的状态,100,本轮最优路径,更新前,0.06925219071884696,0.0,0.0
0,81002,0,不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,0.06925219071884696,0.0,0.0
0,81002,0,不使用 GP 产生的状态,100,本轮最优路径,沉积后,0.06925219071884696,0.06925219159982635,6.068795505950941e-05
0,81002,0,不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,0.06925219071884696,0.06925219159982635,6.068795505950941e-05
0,81002,1,不使用 GP 产生的状态,100,本轮最优路径,更新前,0.11137934594970449,0.0,0.0
0,81002,1,不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,0.11137934594970449,0.0,0.0
0,81002,1,不使用 GP 产生的状态,100,本轮最优路径,沉积后,0.11137934594970449,0.11137931417299861,9.675462115244547e-05
0,81002,1,不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,0.11137934594970449,0.11137931417299861,9.675462115244547e-05
0,81002,2,不使用 GP 产生的状态,100,本轮最优路径,更新前,0.0623765640587011,0.0,0.0
0,81002,2,不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,0.0623765640587011,0.0,0.0
0,81002,2,不使用 GP 产生的状态,100,本轮最优路径,沉积后,0.0623765640587011,0.06237662227711884,5.396733335900679e-05
0,81002,2,不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,0.0623765640587011,0.06237662227711884,5.396733335900679e-05
0,81002,3,不使用 GP 产生的状态,100,本轮最优路径,更新前,0.10221179938346833,0.0,0.0
0,81002,3,不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,0.10221179938346833,0.0,0.0
0,81002,3,不使用 GP 产生的状态,100,本轮最优路径,沉积后,0.10221179938346833,0.1022117124206408,8.91404035926231e-05
0,81002,3,不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,0.10221179938346833,0.1022117124206408,8.91404035926231e-05
0,81002,4,不使用 GP 产生的状态,100,本轮最优路径,更新前,0.08278605044061965,0.0,0.0
0,81002,4,不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,0.08278605044061965,0.0,0.0
0,81002,4,不使用 GP 产生的状态,100,本轮最优路径,沉积后,0.08278605044061965,0.08278610607087561,7.153397185960349e-05
0,81002,4,不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,0.08278605044061965,0.08278610607087561,7.153397185960349e-05
0,81002,5,不使用 GP 产生的状态,100,本轮最优路径,更新前,0.07829039816424709,0.0,0.0
0,81002,5,不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,0.07829039816424709,0.0,0.0
0,81002,5,不使用 GP 产生的状态,100,本轮最优路径,沉积后,0.07829039816424709,0.07829036914984348,6.577783022659805e-05
0,81002,5,不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,0.07829039816424709,0.07829036914984348,6.577783022659805e-05
0,81002,6,不使用 GP 产生的状态,100,本轮最优路径,更新前,0.07256446915458034,0.0,0.0
0,81002,6,不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,0.07256446915458034,0.0,0.0
0,81002,6,不使用 GP 产生的状态,100,本轮最优路径,沉积后,0.07256446915458034,0.07256444383119254,6.292548726546033e-05
0,81002,6,不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,0.07256446915458034,0.07256444383119254,6.292548726546033e-05
0,81002,7,不使用 GP 产生的状态,100,本轮最优路径,更新前,0.10245072191719268,0.0,0.0
0,81002,7,不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,0.10245072191719268,0.0,0.0
0,81002,7,不使用 GP 产生的状态,100,本轮最优路径,沉积后,0.10245072191719268,0.10245070824528522,8.729897490130141e-05
0,81002,7,不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,0.10245072191719268,0.10245070824528522,8.729897490130141e-05
0,81002,0,不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,0.05839705713116061,0.0,0.0
0,81002,0,不使用 GP 产生的状态,100,历史重启阶段最优路径,蒸发和下界保护后,0.05839705713116061,0.0,0.0
0,81002,0,不使用 GP 产生的状态,100,历史重启阶段最优路径,沉积后,0.05839705713116061,0.058397117918738056,5.117529981341607e-05
0,81002,0,不使用 GP 产生的状态,100,历史重启阶段最优路径,重启和可选上界处理后,0.05839705713116061,0.058397117918738056,5.117529981341607e-05
0,81002,1,不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,0.07038371618352929,0.0,0.0
