state_owner,snapshot_iteration,continuation_iterations,metric,mean,point_low,point_high,instances
各 GP 表达式自身产生的状态,100,500,仅本轮最优来源下 GP 增益（百分点）,0.31748778645293263,0.08553542671349815,0.594688998034328,8
各 GP 表达式自身产生的状态,100,500,移除历史来源后 GP 增益变化（百分点）,0.34463943334817526,0.09466545218760922,0.6449485110357662,8
各 GP 表达式自身产生的状态,100,500,仅构造决策树的增益（百分点）,-0.011088758911079188,-0.024673217576876016,0.005443176070568346,8
各 GP 表达式自身产生的状态,100,500,仅信息素更新树的增益（百分点）,-0.012028698945048481,-0.046404408048979065,0.018282033000857314,8
各 GP 表达式自身产生的状态,250,1,原生来源下 GP 增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,250,1,仅本轮最优来源下 GP 增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,250,1,移除历史来源后 GP 增益变化（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,250,1,仅构造决策树的增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,250,1,仅信息素更新树的增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,250,25,原生来源下 GP 增益（百分点）,0.0006156187970180532,-0.0008565127171306008,0.002098479130797097,8
各 GP 表达式自身产生的状态,250,25,仅本轮最优来源下 GP 增益（百分点）,-0.0007603775726064719,-0.0021437115552112554,0.0004207526370080138,8
各 GP 表达式自身产生的状态,250,25,移除历史来源后 GP 增益变化（百分点）,-0.001375996369624525,-0.0030614355506457403,0.0,8
各 GP 表达式自身产生的状态,250,25,仅构造决策树的增益（百分点）,6.268509949509176e-05,-0.001097032012156101,0.0011121130500517538,8
各 GP 表达式自身产生的状态,250,25,仅信息素更新树的增益（百分点）,0.00012182635660304728,0.0,0.00036547906980914185,8
各 GP 表达式自身产生的状态,250,100,原生来源下 GP 增益（百分点）,0.00023100156652861655,-0.0029789594043301403,0.0038031363771015804,8
各 GP 表达式自身产生的状态,250,100,仅本轮最优来源下 GP 增益（百分点）,-0.010062786942358687,-0.015647912677178216,-0.005199951809885731,8
各 GP 表达式自身产生的状态,250,100,移除历史来源后 GP 增益变化（百分点）,-0.010293788508887304,-0.017564075846635302,-0.003777056245787527,8
各 GP 表达式自身产生的状态,250,100,仅构造决策树的增益（百分点）,0.0023077394896711986,-0.002626311415558558,0.008360165198490045,8
各 GP 表达式自身产生的状态,250,100,仅信息素更新树的增益（百分点）,0.000700160263943249,-0.00014465399108913127,0.002030322405709316,8
各 GP 表达式自身产生的状态,250,500,原生来源下 GP 增益（百分点）,-0.00017096605238742235,-0.01554486207206317,0.012404000732512155,8
各 GP 表达式自身产生的状态,250,500,仅本轮最优来源下 GP 增益（百分点）,-0.0005234617349670408,-0.012537857304084044,0.01113954889731926,8
各 GP 表达式自身产生的状态,250,500,移除历史来源后 GP 增益变化（百分点）,-0.0003524956825796191,-0.018632018077030143,0.021851332891460885,8
各 GP 表达式自身产生的状态,250,500,仅构造决策树的增益（百分点）,0.0073465846197875075,-0.008588001582990643,0.027176425730944156,8
各 GP 表达式自身产生的状态,250,500,仅信息素更新树的增益（百分点）,0.008880896475917575,-0.012270051758185418,0.029937108771746185,8
各 GP 表达式自身产生的状态,500,1,原生来源下 GP 增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,500,1,仅本轮最优来源下 GP 增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,500,1,移除历史来源后 GP 增益变化（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,500,1,仅构造决策树的增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,500,1,仅信息素更新树的增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,500,25,原生来源下 GP 增益（百分点）,0.0012549226633613699,0.0,0.0037647679900841098,8
各 GP 表达式自身产生的状态,500,25,仅本轮最优来源下 GP 增益（百分点）,0.0010668177189689563,-0.0005643148331772411,0.0037647679900841098,8
各 GP 表达式自身产生的状态,500,25,移除历史来源后 GP 增益变化（百分点）,-0.0001881049443924137,-0.0005643148331772411,0.0,8
各 GP 表达式自身产生的状态,500,25,仅构造决策树的增益（百分点）,0.0012549226633613699,0.0,0.0037647679900841098,8
各 GP 表达式自身产生的状态,500,25,仅信息素更新树的增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,500,100,原生来源下 GP 增益（百分点）,0.005410161118188372,-0.00114013645703897,0.01654494843252215,8
各 GP 表达式自身产生的状态,500,100,仅本轮最优来源下 GP 增益（百分点）,0.0034074931475169823,-0.0013888603828652684,0.010913470021615506,8
各 GP 表达式自身产生的状态,500,100,移除历史来源后 GP 增益变化（百分点）,-0.00200266797067139,-0.005631478410906646,0.0,8
各 GP 表达式自身产生的状态,500,100,仅构造决策树的增益（百分点）,0.005410161118188372,-0.00114013645703897,0.01654494843252215,8
各 GP 表达式自身产生的状态,500,100,仅信息素更新树的增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,500,500,原生来源下 GP 增益（百分点）,0.0009542183840037062,-0.023842148555036635,0.025894830172740805,8
各 GP 表达式自身产生的状态,500,500,仅本轮最优来源下 GP 增益（百分点）,0.028342864001866377,0.0053217407213985305,0.0543853954512953,8
各 GP 表达式自身产生的状态,500,500,移除历史来源后 GP 增益变化（百分点）,0.02738864561786267,-0.009064781534268155,0.06742417647131617,8
各 GP 表达式自身产生的状态,500,500,仅构造决策树的增益（百分点）,0.01291232780008194,0.0005118852148873174,0.0247117427141113,8
各 GP 表达式自身产生的状态,500,500,仅信息素更新树的增益（百分点）,0.003953263870187488,-0.02107957784379265,0.026326530672492035,8
各 GP 表达式自身产生的状态,1000,1,原生来源下 GP 增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,1000,1,仅本轮最优来源下 GP 增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,1000,1,移除历史来源后 GP 增益变化（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,1000,1,仅构造决策树的增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,1000,1,仅信息素更新树的增益（百分点）,0.0,0.0,0.0,8
