replicate,champion,instance,state_owner,snapshot_iteration,historical_source,update_rule,affected_probe_count,unaffected_probe_count,affected_probability_tv,unaffected_probability_tv
0,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,3.466645118286781e-10
0,81002,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,3.6024674038239185e-09
0,81002,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,3.696684432754362e-06
0,81002,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.521687016322183e-08
0,81002,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,4.998174144197988e-11
0,81002,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.026498580560433e-09
0,81002,6,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,6.1291158551823125e-09
0,81002,7,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.7371305321105239e-09
0,81002,0,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,3.466645118286781e-10
0,81002,1,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,3.6024674038239185e-09
0,81002,2,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,3.696684432754362e-06
0,81002,3,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,1.521687016322183e-08
0,81002,4,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,4.998174144197988e-11
0,81002,5,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,2.026498580560433e-09
0,81002,6,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,6.1291158551823125e-09
0,81002,7,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,1.7371305321105239e-09
0,81003,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,6.354558217453492e-10
0,81003,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,6,GP 表达式自身产生的状态,250,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,7,GP 表达式自身产生的状态,250,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,0,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,1,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,2,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,3,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,0,16,nan,6.354558217453492e-10
0,81003,4,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,5,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,6,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,7,GP 表达式自身产生的状态,250,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,0,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.4133036657309908e-09
0,81003,1,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.3144306411847562e-09
0,81003,2,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,4.292663264627988e-10
0,81003,3,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.9824673856507367e-09
0,81003,4,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.911505652617006e-10
0,81003,5,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.050552599911865e-09
0,81003,6,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.260962642485784e-09
0,81003,7,GP 表达式自身产生的状态,250,历史重启阶段最优路径,GP 源内重加权,0,16,nan,7.522415314008695e-11
0,81003,0,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,1.4133036657309908e-09
0,81003,1,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,1.3144306411847562e-09
0,81003,2,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,4.292663264627988e-10
0,81003,3,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,1.9824673856507367e-09
0,81003,4,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,2.911505652617006e-10
0,81003,5,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,2.050552599911865e-09
0,81003,6,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,2.260962642485784e-09
0,81003,7,GP 表达式自身产生的状态,250,历史全局最优路径,GP 源内重加权,0,16,nan,7.522415314008695e-11
0,81002,0,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,1,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,2,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,3,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,4,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,5,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,6,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,7,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,0,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,1,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,2,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,3,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,4,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,5,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,6,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,7,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,0,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,3.011929932703103e-07
0,81002,1,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,4.355176640449353e-06
0,81002,2,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.4828987958090366e-07
0,81002,3,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.2670156281222076e-08
0,81002,4,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81002,5,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,4.294744632972218e-06
0,81002,6,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,9.710835753975395e-08
0,81002,7,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,3.855116979022109e-09
0,81002,0,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,3.011929932703103e-07
0,81002,1,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,4.355176640449353e-06
0,81002,2,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,1.4828987958090366e-07
0,81002,3,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,2.2670156281222076e-08
0,81002,4,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81002,5,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,4.294744632972218e-06
0,81002,6,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,9.710835753975395e-08
0,81002,7,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,3.855116979022109e-09
0,81003,0,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,1,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,2,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,3,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,4,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,5,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,6,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,7,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,0,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,1,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,2,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,3,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,4,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,5,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,6,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,7,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,0,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.9588548130518095e-10
0,81003,1,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.7017313852811396e-10
0,81003,2,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.1318481287076754e-09
0,81003,3,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.3831370528206267e-09
0,81003,4,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81003,5,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,9.714261783427004e-10
0,81003,6,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.7220802844279656e-09
0,81003,7,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.5179896960520116e-09
0,81003,0,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,1.9588548130518095e-10
0,81003,1,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,1.7017313852811396e-10
0,81003,2,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,2.1318481287076754e-09
0,81003,3,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,2.3831370528206267e-09
0,81003,4,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81003,5,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,9.714261783427004e-10
0,81003,6,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,1.7220802844279656e-09
0,81003,7,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,1.5179896960520116e-09
0,81001,0,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,1,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,2,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,3,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,4,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,5,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,6,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,7,不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,0,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,1,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,2,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,3,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,4,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,5,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,6,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,7,不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,0,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.9585332989670794e-10
0,81001,1,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,2,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.2815717354695023e-10
0,81001,3,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,4,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,5,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,6.8008633108997e-10
0,81001,6,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,7,不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,0,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,1.9585332989670794e-10
0,81001,1,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,2,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,2.2815717354695023e-10
0,81001,3,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,4,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,5,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,6.8008633108997e-10
0,81001,6,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,7,不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,0,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,1,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,2,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,3,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,4,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,5,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,6,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,7,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,0,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,1,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,2,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,3,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,4,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,5,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,6,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,7,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81001,0,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.187169213989503e-09
0,81001,1,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.4713344498320833e-10
0,81001,2,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,3,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.0593329111241638e-10
0,81001,4,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,5,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,4.02330564725172e-09
0,81001,6,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,7.507213550891734e-10
0,81001,7,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.5625722117041009e-09
0,81001,0,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,2.187169213989503e-09
0,81001,1,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,2.4713344498320833e-10
0,81001,2,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,3,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,2.0593329111241638e-10
0,81001,4,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81001,5,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,4.02330564725172e-09
0,81001,6,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,7.507213550891734e-10
0,81001,7,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,1.5625722117041009e-09
0,81002,0,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,1,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,2,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,3,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,4,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,5,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,6,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,7,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,0,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,1,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,2,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,3,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,4,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,6,10,0.13508821274188887,0.0
0,81002,5,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,6,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,7,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81002,0,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81002,1,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,5.343728994860066e-09
0,81002,2,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81002,3,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.231277355548497e-09
0,81002,4,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,6.1798869414723065e-09
0,81002,5,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81002,6,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81002,7,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.9254395909449798e-09
0,81002,0,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81002,1,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,5.343728994860066e-09
0,81002,2,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81002,3,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,1.231277355548497e-09
0,81002,4,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,6,10,0.09762145891468188,6.355888199736005e-06
0,81002,5,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81002,6,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81002,7,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,1.9254395909449798e-09
0,81003,0,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,1,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,2,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,3,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,4,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,5,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,6,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,7,GP 表达式自身产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,0,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,1,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,2,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,3,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,4,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,5,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,6,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,7,GP 表达式自身产生的状态,500,历史全局最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,0,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.9130537455217187e-10
0,81003,1,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,3.90740122766248e-09
0,81003,2,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,2.771634159465813e-09
0,81003,3,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,1.7114587846086655e-09
0,81003,4,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,0.0
0,81003,5,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,5.293939158930127e-09
0,81003,6,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,4.966774395818885e-08
0,81003,7,GP 表达式自身产生的状态,500,历史重启阶段最优路径,GP 源内重加权,0,16,nan,6.24061258513055e-10
0,81003,0,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,1.9130537455217187e-10
0,81003,1,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,3.90740122766248e-09
0,81003,2,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,2.771634159465813e-09
0,81003,3,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,1.7114587846086655e-09
0,81003,4,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,0.0
0,81003,5,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,5.293939158930127e-09
0,81003,6,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,4.966774395818885e-08
0,81003,7,GP 表达式自身产生的状态,500,历史全局最优路径,GP 源内重加权,0,16,nan,6.24061258513055e-10
0,81003,0,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,1,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,2,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
0,81003,3,不使用 GP 产生的状态,1000,历史重启阶段最优路径,来源内均匀沉积,0,16,nan,0.0
