behavior,iteration,instance,candidate_entropy,candidate_effective_arcs,candidate_gini,top500_mass,top2500_mass,floor_fraction,source_edge_lift,current_best_edge_lift,global_best_edge_lift,reference_edge_lift,top500_persistence,source_age,post_unique_tours
三个固定 GP 表达式的均值,1725,5,7.228820816881158,1399.4454577479883,0.8727782906751185,0.4846004582843957,0.9784399370474723,0.30000000000000004,8.884359944051143,8.564585151695205,8.737271853880534,8.367040554431417,0.21424787190298822,345.8888888888889,26.333333333333332
三个固定 GP 表达式的均值,1725,6,7.0229790111409365,1130.5943181753005,0.888340110297034,0.46511727111461465,0.9901937045714789,0.7990444444444444,10.049682305763236,9.823335021024217,10.004273390578025,9.429488690927405,0.5607649693977089,306.77777777777777,23.333333333333332
三个固定 GP 表达式的均值,1725,7,7.035233958933572,1144.9237458198777,0.8883587023570703,0.48454182656368594,0.9901792605497105,0.7869111111111111,9.691478248401644,9.587082865077964,9.148169853221658,8.786622604218458,0.554627492921717,180.0,21.444444444444443
三个固定 GP 表达式的均值,1750,0,6.9819717658122125,1077.0557668327124,0.8913531115504294,0.49716724011647134,0.9925579907516404,0.897811111111111,9.882965071139846,9.882965071139846,9.51008945298667,8.57297338255824,0.6303141574575073,576.7777777777778,20.11111111111111
三个固定 GP 表达式的均值,1750,1,7.000082951306894,1098.0776308356299,0.8913751086313089,0.47196348389188153,0.9925331362729044,0.8879888888888889,9.799000635091708,9.714367677998888,9.266135213694913,8.431007109690299,0.6112488950488897,122.55555555555556,19.77777777777778
三个固定 GP 表达式的均值,1750,2,7.012611653501459,1112.904793982118,0.8912937705429196,0.48749971272785914,0.9925154901664998,0.8803333333333333,9.70362444595573,9.6467199771842,9.640833388555917,9.31354845899808,0.610362391727386,591.0,17.11111111111111
三个固定 GP 表达式的均值,1750,3,6.979527548372226,1074.4168129382008,0.8912015262265179,0.49635323403932674,0.9925664299243994,0.8987333333333333,9.908033390646823,9.908033390646823,9.751412087284983,8.685014209131417,0.6048673756206164,555.2222222222222,14.777777777777779
三个固定 GP 表达式的均值,1750,4,6.998735529431914,1096.963897609086,0.8912869349204203,0.4707894046264658,0.9925336261583744,0.8878,9.786605289923575,9.739583817263924,9.630944064637132,8.860631077453847,0.6122027722982586,849.5555555555555,16.77777777777778
三个固定 GP 表达式的均值,1750,5,7.0807730010193,1192.108479657254,0.8915528891054838,0.4295553443201776,0.9924153704753311,0.8364444444444445,9.352293157836536,9.060483013228112,9.008953815977463,8.594385410202321,0.5864766577847154,354.55555555555554,25.77777777777778
三个固定 GP 表达式的均值,1750,6,6.996687179199193,1094.6983760327182,0.8912525906289029,0.5000051766906274,0.9925245393713998,0.8896222222222223,10.262415554099412,10.031738573275005,10.077112850548104,9.45351676819804,0.6339029589806414,328.0,22.555555555555557
三个固定 GP 表达式的均值,1750,7,7.002518142778649,1101.3202176236384,0.8912276944784718,0.4701721477548991,0.9925147222453096,0.8853666666666666,9.792756079681446,9.756417683759203,9.183055577325831,8.816993103301389,0.6136977049932391,259.6666666666667,20.11111111111111
三个固定 GP 表达式的均值,1775,0,6.981553069961091,1076.6076733093344,0.8912954457587688,0.4968373221656791,0.9925631638377149,0.8979000000000001,9.895480770460836,9.895480770460836,9.546117092794049,8.603240744412144,0.611088439037407,583.2222222222222,19.0
三个固定 GP 表达式的均值,1775,1,6.993995101411608,1090.9765673876757,0.8913176867969111,0.4884730924510126,0.9925446464506498,0.8884777777777778,9.823514005748711,9.796147459526752,9.609075374081893,8.581231975518433,0.5794703245495799,278.6666666666667,17.22222222222222
三个固定 GP 表达式的均值,1775,2,7.000667608233668,1098.3425823041903,0.8915151409137194,0.5007731958674272,0.9925303946894193,0.8848777777777779,9.790285307281303,9.750440329198296,9.65747455377618,9.36021863919426,0.6131336888953354,609.8888888888889,17.0
三个固定 GP 表达式的均值,1775,3,6.979480740026935,1074.3638017859641,0.8912237834813417,0.4964343642537604,0.9925666713172677,0.8982222222222221,9.900245003671309,9.905352844736534,9.900245003671309,8.745889948575458,0.5797908559375435,557.1111111111111,16.11111111111111
三个固定 GP 表达式的均值,1775,4,6.992569069191753,1089.2962708782984,0.8914225180026139,0.4995621353219003,0.9925438932400683,0.8911,9.829290297230123,9.800071136504329,9.657151627172404,8.876965162221357,0.6088583896997392,868.1111111111111,16.555555555555557
三个固定 GP 表达式的均值,1775,5,7.0510266326289175,1156.6059295067582,0.8917628272219223,0.4867839721987972,0.9924555881730297,0.8544555555555555,9.509502189823007,9.239644671622393,9.099162824155943,8.651308538693858,0.6226528936595942,364.0,25.22222222222222
三个固定 GP 表达式的均值,1775,6,6.993312631824604,1090.4662977540784,0.8913172303266824,0.4992507461454932,0.9925305630188797,0.8910333333333332,10.32253500544951,9.992524814214704,10.140077404649327,9.4743774478732,0.6262330285038765,349.3333333333333,20.444444444444443
三个固定 GP 表达式的均值,1775,7,6.99933612211456,1097.3258639499877,0.8913186050656575,0.4760903500155141,0.9925239201296496,0.8884111111111112,9.798778448531145,9.737507681142525,9.219154720554684,8.825708994321701,0.5946588876611487,420.0,19.444444444444443
三个固定 GP 表达式的均值,1800,0,7.227237059213255,2065.9747888989655,0.792173386296714,0.4466703858482534,0.9100570778934942,0.7995333333333333,8.916731995500536,8.916731995500536,8.560076930731316,7.764177556086951,0.5498484292837892,605.3333333333334,15.444444444444445
三个固定 GP 表达式的均值,1800,1,6.990066729598788,1086.2928924663559,0.8913920760998665,0.483013040008921,0.9925500051882119,0.8934333333333334,9.848307258827692,9.810547628016492,9.634499741006358,8.628324335928081,0.616414416842328,298.22222222222223,16.444444444444443
三个固定 GP 表达式的均值,1800,2,7.732564546054094,4060.0066472164744,0.594430908261489,0.34979106042286756,0.7450304167420092,0.5923555555555555,6.890133562983424,6.869567868959099,6.7414622901924695,6.511681593569261,0.43592503029798085,630.4444444444445,16.11111111111111
三个固定 GP 表达式的均值,1800,3,7.474386978380829,3056.9334945020787,0.693148200409117,0.39708128789161473,0.8275520082382929,0.6997555555555556,7.9305155152535995,7.9305155152535995,7.9305155152535995,6.938185776391226,0.4813549123495133,581.1111111111111,12.88888888888889
三个固定 GP 表达式的均值,1800,4,7.977633473261564,5048.668473551974,0.495366047063374,0.2998497146692974,0.6625241091172323,0.4944777777777778,5.905973372511054,5.881832998483792,5.699765079799456,5.4167837380385615,0.38154386732037726,887.2222222222222,17.22222222222222
三个固定 GP 表达式的均值,1800,5,7.768290811851167,4100.412657024031,0.5949491734479584,0.35699235712049304,0.7449619224314089,0.5689444444444445,6.706877073073618,6.547715000191442,6.151644778588703,6.026786592069107,0.40443745941699416,375.3333333333333,24.88888888888889
三个固定 GP 表达式的均值,1800,6,7.7333458895319,4060.936958844103,0.5945201037711827,0.3504313667780086,0.745024364935833,0.592288888888889,7.183878558441742,7.227337514803297,7.1113855029777255,6.7220020146821975,0.3907860172250089,357.55555555555554,22.0
三个固定 GP 表达式的均值,1800,7,6.991824104685817,1088.460103464838,0.8913198895396879,0.47713589919465477,0.9925303325044881,0.8918777777777779,9.927287865785011,9.909001305234332,9.210675855073939,8.844010736990912,0.6000592593987608,438.8888888888889,18.333333333333332
三个固定 GP 表达式的均值,1825,0,7.018865600721315,1124.643281668278,0.8883155291979554,0.47917032551345096,0.9902455272184787,0.7990444444444446,9.763091703550812,9.695027576013795,9.521281286866955,8.592647780970125,0.5464952536422478,521.0,17.11111111111111
三个固定 GP 表达式的均值,1825,1,6.983985177967176,1079.3228534515465,0.891281561845665,0.48845251344602236,0.9925555058044357,0.8956,9.861699376537144,9.861699376537144,9.649269156586316,8.6280987170032,0.598141463768221,494.0,16.88888888888889
三个固定 GP 表达式的均值,1825,2,7.110493485018116,1245.344700132185,0.8819523343415554,0.40868000457836917,0.9854252119440099,0.5969777777777777,9.372480282256213,9.21319038637502,9.249527115948746,8.933903649953638,0.4219474086609669,331.1111111111111,21.22222222222222
三个固定 GP 表达式的均值,1825,3,7.06070138118449,1180.1311129548085,0.8853023469814552,0.4435825868047327,0.9878509351848529,0.7000000000000001,9.595382481936348,9.454738192059555,9.499578414085166,8.502541869461664,0.4897489040302552,660.2222222222222,17.555555555555557
三个固定 GP 表达式的均值,1825,4,7.14775469316743,1293.6645032481586,0.8788439041261183,0.38616445228218066,0.9831380767574464,0.4978777777777778,9.23965535589721,9.046022891867517,8.884044577993045,8.54372425637438,0.376737786279313,367.3333333333333,22.666666666666668
三个固定 GP 表达式的均值,1825,5,7.135745518874106,1273.0318565303571,0.8825753075079579,0.4457573248548671,0.9854450131243367,0.5796444444444444,9.169621741543876,8.997176636661568,8.529968224580562,8.350323658399995,0.3873818257625484,0.8888888888888888,30.666666666666668
三个固定 GP 表达式的均值,1825,6,7.102006565948425,1233.0428507667837,0.8823296953507196,0.4089709866916137,0.9854434278869911,0.5975444444444444,9.866400085440722,9.585573903798302,9.53589079283166,9.127982491905925,0.40115501141148563,52.111111111111114,25.0
三个固定 GP 表达式的均值,1825,7,6.986269437465759,1081.9492533388138,0.8913619244422915,0.49791602172463,0.9925351505081328,0.8935222222222223,9.852756379108364,9.976464688035719,9.232840001374935,8.867928950833864,0.6136737369039368,451.3333333333333,17.77777777777778
三个固定 GP 表达式的均值,1850,0,6.993998051695666,1091.1022977480422,0.8912751485577736,0.47031912793010594,0.9925487145613743,0.8903111111111112,9.823241901140566,9.786114872359295,9.614537794518627,8.66490085540692,0.6158924456983537,537.0,16.22222222222222
三个固定 GP 表达式的均值,1850,1,6.981527950046586,1076.6063374794505,0.8912702709020053,0.49025863253575225,0.992560029849055,0.8981777777777779,9.89274160328244,9.8892530175172,9.648239720678962,8.627267120483484,0.6109760846322367,514.2222222222222,15.555555555555555
三个固定 GP 表达式的均值,1850,2,7.035307843409715,1139.860831618873,0.8913017429588782,0.48121487879887437,0.9924721497865785,0.865488888888889,9.597612444770565,9.49496324965774,9.452846164658588,9.1287843882751,0.6040948146928771,345.8888888888889,18.22222222222222
三个固定 GP 表达式的均值,1850,3,7.012764013282015,1113.1329053121765,0.8914914380269008,0.4735167191807059,0.9925138521382072,0.8781333333333334,9.724468698962848,9.664292820084746,9.557169657784067,8.55755145809434,0.6048605832111075,680.4444444444445,18.0
三个固定 GP 表达式的均值,1850,4,7.030360277229651,1132.6906231656872,0.891712160049209,0.47829736817678203,0.9924857308215316,0.8640444444444444,9.630112904096183,9.483325186089305,9.097226526084153,8.73354296584504,0.6301061796013191,385.6666666666667,22.77777777777778
三个固定 GP 表达式的均值,1850,5,7.042287149038662,1147.1491043230462,0.891591270514875,0.5089025120665798,0.9924565232990652,0.8589444444444445,9.555394392750234,9.411748386680454,8.676342271966382,8.48920420163845,0.57125520481264,6.777777777777778,27.333333333333332
三个固定 GP 表达式的均值,1850,6,7.025638035108453,1127.6498055375914,0.8917680499108628,0.4202632241885324,0.9924786140902522,0.8700444444444445,10.113797782678242,9.574912223031069,9.723268422749197,9.285212114484299,0.6083276255139701,65.33333333333333,24.88888888888889
三个固定 GP 表达式的均值,1850,7,6.981360784706802,1076.3982638261525,0.8913209581170128,0.49712177726619955,0.9925473346117756,0.8959,10.022570024593822,9.960756371093842,9.396823814967052,8.999537148777474,0.5760902399761728,462.3333333333333,20.444444444444443
三个固定 GP 表达式的均值,1875,0,6.988337257589379,1084.2453853488498,0.891352214180019,0.48052132154371446,0.9925576105562999,0.8922111111111111,9.863536854420097,9.829054767976073,9.783744469467212,8.567542401588732,0.6256273483687251,550.5555555555555,16.0
三个固定 GP 表达式的均值,1875,1,6.9789607245607055,1073.8031905899356,0.8911745664048225,0.49617466151224865,0.9925621735640154,0.8993333333333334,9.906852781071791,9.906852781071791,9.668531604238064,8.647417915456732,0.6084419134439797,534.7777777777778,14.777777777777779
三个固定 GP 表达式的均值,1875,2,7.0225980834478525,1123.8622593318619,0.8916818288820431,0.48487584809650497,0.9924982877396756,0.8726444444444446,9.671344306829987,9.561017213215761,9.503117909110907,9.154434865248327,0.5872571328996377,356.77777777777777,19.666666666666668
三个固定 GP 表达式的均值,1875,3,7.003466991181216,1101.7118259533559,0.8916168488001007,0.4761425268359949,0.9925269437434096,0.8844444444444446,9.775819789413845,9.683000935725342,9.56789171576908,8.55732463180085,0.631282951715471,701.6666666666666,18.333333333333332
三个固定 GP 表达式的均值,1875,4,7.0068470242989305,1105.0123455220566,0.8917670247254255,0.5020586615448316,0.9925232889815481,0.8788,9.732571325785543,9.689293615498649,9.163274245170342,8.793402426164429,0.6497709269486287,384.0,23.666666666666668
三个固定 GP 表达式的均值,1875,5,7.022312546465804,1123.4317157348908,0.8915292940216157,0.5041574104099075,0.9924851844075501,0.8709222222222223,9.662261405508133,9.567809172365815,8.754438813217924,8.546743629387858,0.5774630815026582,1.3333333333333333,23.22222222222222
三个固定 GP 表达式的均值,1875,6,7.0183502798119255,1118.8389460580534,0.891835217707775,0.4544258198851279,0.9924948334453515,0.8762666666666666,10.083766627165444,10.009148782377927,9.868030732262664,9.382123590176075,0.6339364400551205,237.66666666666666,26.22222222222222
三个固定 GP 表达式的均值,1875,7,6.981358246296818,1076.4005885205374,0.8913735808294196,0.4974296316350887,0.9925496476633986,0.8986000000000001,9.95079981774854,9.95079981774854,9.402450050651625,9.005088897168282,0.6206629568451225,474.77777777777777,16.77777777777778
三个固定 GP 表达式的均值,1900,0,7.972098153598608,5042.529887248338,0.49517077779768726,0.29407065494071183,0.6625341395121936,0.4978111111111111,5.941458906236615,5.941458906236615,5.8267409156403875,5.250658751414196,0.3758597283937097,707.7777777777778,16.333333333333332
三个固定 GP 表达式的均值,1900,1,6.978947735107283,1073.7894975760698,0.8911811826108799,0.496213792796025,0.9925629731878042,0.8996000000000001,9.908992180173302,9.908992180173302,9.689057685648542,8.674113299135204,0.6138428138979253,557.7777777777778,16.333333333333332
三个固定 GP 表达式的均值,1900,2,7.250668241952043,2092.164761468097,0.7926507937489176,0.45152285716466195,0.9100202451373236,0.7827222222222222,8.779077285221616,8.779077285221616,8.587319728437317,8.284554852172498,0.5486996994298877,369.77777777777777,17.0
三个固定 GP 表达式的均值,1900,3,7.985089394464465,5056.997042655576,0.49552007221227484,0.3015275994283318,0.6625091096207829,0.4887555555555556,5.8639131425002855,5.8639131425002855,5.618175558647715,5.222082291963119,0.39449254302513986,718.2222222222222,17.666666666666668
三个固定 GP 表达式的均值,1900,4,7.239137589781202,2079.057302833071,0.7924731862906226,0.4489503666005026,0.9100351085246311,0.789911111111111,8.849561397915863,8.849561397915863,8.213341251410336,7.9261938681682755,0.5647880669710851,395.8888888888889,18.444444444444443
三个固定 GP 表达式的均值,1900,5,7.000282472814409,1097.5830225274583,0.891644708606706,0.5006473612541903,0.9925123020185393,0.8847333333333334,9.746712220210593,9.746712220210593,8.789998023574519,8.581531104688226,0.6170331244112114,10.88888888888889,22.22222222222222
三个固定 GP 表达式的均值,1900,6,6.999449973823198,1096.5828213802479,0.8918678398890594,0.48535689352185835,0.9925173778740045,0.8847999999999999,10.22576413103205,9.95355703166877,9.966249769733214,9.417839264520332,0.6522569684486768,246.77777777777777,23.77777777777778
三个固定 GP 表达式的均值,1900,7,7.475193736298187,3057.802709568223,0.6932043764911704,0.39750672655008473,0.827538919225058,0.6988777777777777,7.928987184188036,7.999855103583761,7.4297401169462916,7.1675853543182075,0.49975795183746097,495.0,16.333333333333332
三个固定 GP 表达式的均值,1925,0,7.146904784623519,1292.644018030595,0.8788774801020138,0.37991062572380385,0.9831571895422913,0.49953333333333333,9.229686694131074,9.084533538752973,8.990105306979652,8.356858877777299,0.35217345723685917,304.3333333333333,23.333333333333332
三个固定 GP 表达式的均值,1925,1,6.9792831822243375,1074.1509563198865,0.8911722804941413,0.496156819612371,0.9925634863702828,0.8989333333333334,9.908772195890432,9.908772195890432,9.772059488484677,8.675123431558472,0.6268713582036654,491.0,14.666666666666666
三个固定 GP 表达式的均值,1925,2,7.033512789388666,1142.9729060626087,0.8883200525488866,0.4728217932822061,0.9901670663950244,0.7914777777777778,9.655462311849446,9.565150049996486,9.41703527493256,9.094762802179531,0.5392212383129729,209.0,20.444444444444443
三个固定 GP 表达式的均值,1925,3,7.1505275549248815,1296.8520499616147,0.8788666538644965,0.37907146457150204,0.9831905964857413,0.49496666666666667,9.230338901268633,9.018750040414334,8.73333583488769,8.276702644297426,0.39520531728978564,252.88888888888889,27.666666666666668
三个固定 GP 表达式的均值,1925,4,7.025373964020225,1133.8842552870626,0.8880283098622036,0.46690150652934054,0.990169402795193,0.7976444444444444,9.66963024290702,9.644701943405684,9.025190707603675,8.702204882879615,0.5348107308547961,473.77777777777777,16.666666666666668
三个固定 GP 表达式的均值,1925,5,6.985899463910647,1081.3096128613813,0.891416979982561,0.4977302698890527,0.9925341662736299,0.8931555555555557,9.873954088229162,9.873954088229162,8.82168754689959,8.604657511990627,0.6090683430380642,0.0,22.77777777777778
三个固定 GP 表达式的均值,1925,6,6.98573005315164,1081.175203584019,0.8916263734066082,0.4989071311737947,0.9925380745849574,0.8942555555555557,10.350221954244839,10.167684851615507,10.019915268450363,9.45016748948853,0.6516339656466568,260.1111111111111,24.11111111111111
三个固定 GP 表达式的均值,1925,7,7.063438308876636,1183.637006216751,0.8850035400019526,0.44779871883355227,0.9878527873589067,0.6992666666666667,9.599619227719073,9.45508050203933,9.010874063065723,8.752973779936532,0.4906344066645904,362.22222222222223,21.444444444444443
三个固定 GP 表达式的均值,1950,0,7.054767587769011,1162.5745939532478,0.8912592830810344,0.41772225162566845,0.9924638206746449,0.8570888888888889,9.499937720574799,9.27682728106705,9.226703519088046,8.524292425418999,0.5994214557280608,317.22222222222223,22.88888888888889
三个固定 GP 表达式的均值,1950,1,6.978507414889218,1073.3152947081444,0.8911645242501467,0.4961082858743008,0.9925635806676729,0.8999333333333335,9.910290689388724,9.910290689388724,9.780016831362744,8.679633573328859,0.6139395185568413,512.8888888888889,14.555555555555555
三个固定 GP 表达式的均值,1950,2,7.003025000685538,1101.731385251077,0.8912853964758986,0.4701302220195412,0.99252486052074,0.8848777777777779,9.773797114323528,9.739269263201967,9.529819382827476,9.20801280295247,0.6018915531480339,227.44444444444446,17.333333333333332
三个固定 GP 表达式的均值,1950,3,7.053932959538961,1161.0331850961918,0.8912936123206227,0.44161787127729774,0.9924686078232673,0.8576888888888888,9.507608785422654,9.318152205617588,8.927968530975768,8.506531845129135,0.6420724216610272,263.1111111111111,25.88888888888889
三个固定 GP 表达式的均值,1950,4,7.001573874637726,1100.4712626512512,0.8910820185056719,0.47352322207305964,0.9925236607952049,0.8867777777777778,9.774038803270928,9.707806123485557,9.133377772187698,8.722317848896273,0.6097357396655718,301.3333333333333,16.11111111111111
三个固定 GP 表达式的均值,1950,5,6.982029933834525,1077.1155366943376,0.8913231007007713,0.4971290932927134,0.9925439193891046,0.8978888888888888,9.89124638780713,9.89124638780713,8.890935351671532,8.651884537431739,0.6027778360763674,21.11111111111111,19.666666666666668
三个固定 GP 表达式的均值,1950,6,6.98091448583796,1075.915515202359,0.8914345355319208,0.49762248419178096,0.9925484228653821,0.8977777777777778,10.433974621201822,10.070428902800662,10.127904329175855,9.525510453798914,0.6243770106234953,280.8888888888889,22.11111111111111
三个固定 GP 表达式的均值,1950,7,7.01373949772688,1114.301987895846,0.8911641595564475,0.46374138968644285,0.9925048317089215,0.8785333333333334,9.746154752104564,9.704936624902972,9.085978167185184,8.830804089207128,0.6220188300841825,380.22222222222223,19.444444444444443
三个固定 GP 表达式的均值,1975,0,7.038366711488589,1142.1599047638729,0.8916456190852343,0.4440388142902465,0.9924885103276614,0.8642777777777778,9.579251563070333,9.38850290806112,9.273381752240002,8.548582379486001,0.5880557438650258,330.0,22.555555555555557
三个固定 GP 表达式的均值,1975,1,6.978355428147172,1073.152042509168,0.8911476716125358,0.49601189192401446,0.9925635930219445,0.8999999999999999,9.910763116263334,9.910763116263334,9.780629240691738,8.680318280886276,0.6081666286218392,531.4444444444445,14.555555555555555
三个固定 GP 表达式的均值,1975,2,6.993184610442471,1090.0101166512368,0.8913012839500642,0.49859726023219825,0.9925375951817974,0.8909666666666666,9.822337259495143,9.801212979342449,9.602270678436957,9.233104211574593,0.586287652068789,424.3333333333333,15.333333333333334
三个固定 GP 表达式的均值,1975,3,7.02861135374851,1130.2309496006515,0.8917359264173425,0.4926223897568305,0.9924983015185972,0.8697555555555556,9.648453792771916,9.500866089486793,8.954533308721782,8.579648940651586,0.6543886352837521,276.0,24.0
三个固定 GP 表达式的均值,1975,4,6.995290639900714,1092.592705235038,0.8912563649441206,0.4988840135977445,0.9925331493570675,0.8901999999999999,9.815580519133096,9.787731404311831,9.182139871052444,8.752437863633332,0.6073115985864228,303.8888888888889,17.11111111111111
三个固定 GP 表达式的均值,1975,5,6.981245422261647,1076.2644907778886,0.8912741841087163,0.49676876477117915,0.9925490562688447,0.8975777777777778,9.888920104201336,9.888920104201336,8.924289724390096,8.677278342117182,0.6203895302365023,12.0,20.444444444444443
三个固定 GP 表达式的均值,1975,6,6.978448009667093,1073.2527983797108,0.8913032355564012,0.4968848487478464,0.9925510171583919,0.8995000000000002,10.399273810682919,10.631295848962804,10.198803132102274,9.557159805701144,0.6223955876556903,290.22222222222223,20.88888888888889
三个固定 GP 表达式的均值,1975,7,7.0046299671616445,1102.856733118157,0.8916724367302401,0.46434692085866414,0.9925253221371343,0.8844666666666667,9.77737920451103,9.662013675209813,9.191665905140592,8.938818473427672,0.6240837345418403,461.22222222222223,21.22222222222222
三个固定 GP 表达式的均值,2000,0,7.01708424950329,1116.6474862777363,0.8917396058025341,0.44354491766840126,0.9925110978423448,0.8741888888888889,9.647627409033518,9.647627409033518,9.306591410274164,8.55697003336575,0.6064202491164336,340.22222222222223,21.22222222222222
三个固定 GP 表达式的均值,2000,1,7.728746782279795,4055.8346927371313,0.594311174829379,0.34917333586762594,0.7450432009098713,0.5986888888888889,6.887366094748164,6.864969230607962,6.887366094748164,6.182722799439157,0.40291201975516716,752.8888888888889,15.333333333333334
三个固定 GP 表达式的均值,2000,2,7.730816769359827,4058.1279827935195,0.594259859335234,0.34871998845769014,0.7450299570990686,0.5945222222222222,6.88928941631402,6.88928941631402,6.674149537186735,6.46359739150466,0.40084097765065707,437.8888888888889,16.555555555555557
三个固定 GP 表达式的均值,2000,3,6.997758370443832,1094.5074229078664,0.8917028449639626,0.5002281967520665,0.9925281845274918,0.8852222222222222,9.808317426623693,9.808317426623693,8.927393561337503,8.583861433437553,0.6719179504929308,279.22222222222223,23.88888888888889
三个固定 GP 表达式的均值,2000,4,7.490323672542644,3074.5790805903935,0.6935628876565113,0.4007722781219419,0.8275327752731826,0.6916444444444445,7.827997921867444,7.765376012570538,7.309101363946311,6.9602385941667615,0.4669222693733864,709.1111111111111,17.666666666666668
三个固定 GP 表达式的均值,2000,5,6.98412184988612,1079.393560036899,0.8914143974198024,0.4976761848774405,0.9925567963802551,0.8971111111111111,9.883951861890555,9.869713832993142,9.099209987840117,8.79997895433511,0.6018340375964786,18.555555555555557,18.11111111111111
三个固定 GP 表达式的均值,2000,6,7.475293901177005,3057.9089550283275,0.6932518518954542,0.3976475314700655,0.8275406511963448,0.6990888888888889,8.433219274041544,7.951392596939881,8.299932528253617,7.661681681855047,0.47596772493427725,253.66666666666666,21.333333333333332
三个固定 GP 表达式的均值,2000,7,7.735069061012982,4062.9708427346177,0.5943982981283177,0.3502063093867007,0.7450108805184584,0.5911000000000001,6.836345761692966,6.830080541641454,6.2162425969599155,6.212512467412684,0.44148593279501824,397.55555555555554,22.11111111111111
三个固定 GP 表达式的均值,2025,0,6.996510312723272,1093.147174160172,0.89173789006183,0.48685195283837424,0.9925319892433486,0.8859555555555555,9.821315798649458,9.746272576308199,9.256527897403005,8.545015695982647,0.6208349599490912,189.33333333333334,22.333333333333332
三个固定 GP 表达式的均值,2025,1,7.109630607625807,1245.8255716728454,0.8816336952120035,0.41646312577403166,0.9855222599139959,0.5984777777777778,9.351589481543026,9.258763805947531,9.230387883767976,8.476679934166846,0.3982788390911126,312.8888888888889,18.88888888888889
三个固定 GP 表达式的均值,2025,2,7.108342307246383,1243.1328205842074,0.8815877921600793,0.40480821529868394,0.9854705654509868,0.5986444444444445,9.364089983383337,9.292937197064836,9.02913801024399,8.83154770517238,0.4056065387427335,207.44444444444446,21.444444444444443
三个固定 GP 表达式的均值,2025,3,6.984054978004499,1079.3105339879194,0.8913428588682812,0.4972464716157976,0.9925427455755469,0.8948666666666666,9.87732091072493,9.87732091072493,8.929339966205017,8.60511959475897,0.6371589081016561,286.0,20.77777777777778
三个固定 GP 表达式的均值,2025,4,7.062483446216738,1180.3760434839783,0.8854669863705578,0.45325529249858615,0.9878574885913856,0.6946777777777778,9.604028638493627,9.476880849490193,8.929126439908881,8.532128337612214,0.4928611681934151,202.44444444444446,20.444444444444443
三个固定 GP 表达式的均值,2025,5,6.9839515833452275,1079.2999936275655,0.8913633598062236,0.4976208335921501,0.9925589684448382,0.8976888888888889,9.87883068346147,9.835278526184997,9.260011302339223,8.88524479607152,0.5884176844215736,85.77777777777777,16.22222222222222
三个固定 GP 表达式的均值,2025,6,7.06116116284779,1180.996506231945,0.8851856674286728,0.43037717374890483,0.9878128984010384,0.6997000000000001,10.165468454926984,10.104735105682089,9.91626842312404,9.246826779634704,0.477061949835629,325.8888888888889,23.333333333333332
三个固定 GP 表达式的均值,2025,7,7.117139021821528,1254.3713321442322,0.881751134871991,0.41736696738562723,0.9854537441212945,0.5947888888888889,9.358759490916807,9.184121755859255,8.515234335377073,8.516919163349753,0.4382526562214876,99.0,25.88888888888889
三个固定 GP 表达式的均值,2050,0,6.985627507358869,1081.06125108092,0.8914209774833657,0.4978005042538165,0.9925479153772291,0.8941111111111112,9.877084334778793,9.862865700396016,9.266281690408706,8.569488610658484,0.6128420182998806,209.55555555555554,18.666666666666668
三个固定 GP 表达式的均值,2050,1,7.032913310613515,1137.0335091513673,0.8913004357411631,0.4295713831144617,0.9924907313593567,0.8689777777777778,9.608042860552274,9.430656473032078,9.38864252862879,8.595573128286027,0.5982944064958411,331.3333333333333,19.11111111111111
三个固定 GP 表达式的均值,2050,2,7.033487261889862,1137.511559628347,0.8911062531719932,0.480939875713414,0.9924817887879429,0.868,9.60690799710561,9.496845714129146,9.231357371338174,9.057869377682799,0.6008894941888047,229.77777777777777,19.666666666666668
三个固定 GP 表达式的均值,2050,3,6.981143549029656,1076.1524502252403,0.8912390092748956,0.49659575860299604,0.9925480500868257,0.8982888888888889,9.88210651047086,9.88210651047086,8.965117741673748,8.63778502068119,0.6025654033929483,296.44444444444446,18.666666666666668
三个固定 GP 表达式的均值,2050,4,7.002231189979737,1100.0967105368502,0.8915452581932937,0.48084245150063076,0.992521193842033,0.8825222222222222,9.772548433317526,9.707729972780784,9.065279109113296,8.615863014914128,0.6110723091180665,240.66666666666666,19.11111111111111
三个固定 GP 表达式的均值,2050,5,6.988472907916367,1084.2879001169135,0.89148624276639,0.4987002817755394,0.9925598307068442,0.8968222222222223,9.859632512301632,9.7964739728438,9.532595505903267,8.905299175317927,0.5918173829708754,239.55555555555554,16.555555555555557
三个固定 GP 表达式的均值,2050,6,7.015957931010178,1117.1757804128813,0.8913834009282624,0.45438972146397716,0.9924957007813826,0.8775222222222223,10.389759735167432,9.934484104800894,10.121864854691731,9.315311946960248,0.6036690729993714,205.22222222222223,23.22222222222222
三个固定 GP 表达式的均值,2050,7,7.043294389156849,1148.8429195335814,0.8914228346047286,0.4611408707246155,0.9924629602637923,0.8625666666666667,9.59930385364112,9.473273735152015,8.602394399267048,8.659212674131657,0.6112168267170159,187.55555555555554,24.333333333333332
三个固定 GP 表达式的均值,2075,0,6.983458411657662,1078.68026774083,0.8913352914759254,0.49715911019928627,0.9925543240488852,0.8966444444444446,9.879672084106609,9.879672084106609,9.308051786892612,8.581464673344929,0.6016826491791872,211.44444444444446,17.555555555555557
