replicate,program,instance,behavior,iteration,candidate_entropy,candidate_effective_arcs,candidate_gini,top500_mass,top2500_mass,floor_fraction,source_edge_lift,current_best_edge_lift,global_best_edge_lift,reference_edge_lift,top500_persistence,source_age,source_kind,post_unique_tours,pre_mean_length,post_mean_length
0,2,7,三个固定 GP 表达式的均值,1,9.207788486377924,9974.513676938626,0.021998298705747654,0.06260653220658322,0.2681436857989525,0.0,1.2177242295874293,1.2177242295874293,1.2177242295874293,1.1558501933368046,nan,0.0,0,32,27.546411514282227,18.09041976928711
0,3,7,三个固定 GP 表达式的均值,1,9.207676526629342,9973.396995407991,0.02221393027503238,0.06306156018563279,0.2682662889877095,0.0,1.2193460752773415,1.2193460752773415,1.2193460752773415,1.1627575696583092,nan,0.0,0,32,30.00123405456543,18.027786254882812
0,0,0,不使用 GP,1,9.20775619480807,9974.191589433854,0.02223704595411169,0.06111852297705579,0.2685308716284263,0.0,1.2223704595411158,1.2223704595411158,1.2223704595411158,1.1487411296041685,nan,0.0,0,32,30.471437454223633,18.192461013793945
0,1,0,三个固定 GP 表达式的均值,1,9.207578382339074,9972.418211470129,0.02254077898032647,0.06328541382926346,0.2685308603276016,0.0,1.2223703239312191,1.2223703239312191,1.2223703239312191,1.1694074860898476,nan,0.0,0,32,30.471437454223633,18.192461013793945
0,0,1,不使用 GP,1,9.207781733544584,9974.446320937544,0.022123682411668844,0.061061841205834376,0.26843640200972396,0.0,1.2212368241166875,1.2212368241166875,1.2212368241166875,1.1455246665300878,nan,0.0,0,32,30.571197509765625,18.412986755371094
0,1,1,三个固定 GP 表达式的均值,1,9.207596469560341,9972.598586436126,0.022436992623638075,0.06334483517202572,0.26843640948369013,0.0,1.2212369138042818,1.2212369138042818,1.2212369138042818,1.1667368163241896,nan,0.0,0,32,30.571197509765625,18.412986755371094
0,0,2,不使用 GP,1,9.20784136492647,9975.041128689634,0.021856885029170048,0.060928442514585034,0.2682140708576417,0.0,1.2185688502917007,1.2185688502917007,1.2185688502917007,1.14522685830493,nan,0.0,0,32,30.361892700195312,18.065929412841797
0,1,2,三个固定 GP 表达式的均值,1,9.20766434744863,9973.27552834335,0.022161273421041905,0.06312440015165391,0.26821406637354656,0.0,1.2185687964825582,1.2185687964825582,1.2185687964825582,1.1659467397973828,nan,0.0,0,32,30.361892700195312,18.065929412841797
0,0,3,不使用 GP,1,9.207781844541268,9974.447428068072,0.02207624279832987,0.061093589345894386,0.26838665419072444,0.0,1.222847271575271,1.222847271575271,1.222847271575271,1.1479555891662316,nan,0.0,0,32,30.622663497924805,18.183740615844727
0,1,3,三个固定 GP 表达式的均值,1,9.2076032648595,9972.666353457162,0.022412994709540168,0.06319134720521398,0.2684238115882109,0.0,1.2227852492561184,1.2227852492561184,1.2227852492561184,1.1667522329784852,nan,0.0,0,32,30.622663497924805,18.183740615844727
0,0,4,不使用 GP,1,9.20791791716351,9975.80476963144,0.02149166815388992,0.06076736881457414,0.2679057444072623,0.0,1.2158354390659738,1.2158354390659738,1.2158354390659738,1.1431024222367974,nan,0.0,0,32,29.5675106048584,17.864761352539062
0,1,4,三个固定 GP 表达式的均值,1,9.207731094068388,9973.941232989306,0.02182280141550197,0.06312946803911539,0.26791963894286436,0.0,1.2158121157527055,1.2158121157527055,1.2158121157527055,1.1638604701033597,nan,0.0,0,32,29.5675106048584,17.864761352539062
0,0,5,不使用 GP,1,9.207964399601293,9976.268480133096,0.02128768271637327,0.06065449585404067,0.26773776473422944,0.0,1.213578091842897,1.213578091842897,1.213578091842897,1.149643524704791,nan,0.0,0,32,29.947309494018555,17.88132095336914
0,1,5,三个固定 GP 表达式的均值,1,9.207802285303686,9974.651315461997,0.021584421655902908,0.0627125657207426,0.26774487489195387,0.0,1.213566303265496,1.213566303265496,1.213566303265496,1.168217429582413,nan,0.0,0,32,29.947309494018555,17.88132095336914
0,0,6,不使用 GP,1,9.207876640175122,9975.39300695203,0.02167001174685601,0.06086760869952659,0.26805232568048654,0.0,1.2183281037806741,1.2183281037806741,1.2183281037806741,1.150236874235597,nan,0.0,0,32,30.121835708618164,17.910961151123047
0,1,6,三个固定 GP 表达式的均值,1,9.207698565673848,9973.616801970402,0.02199728490133923,0.06307300080583991,0.26807382197674073,0.0,1.2182924919813205,1.2182924919813205,1.2182924919813205,1.168777543011689,nan,0.0,0,32,30.121835708618164,17.910961151123047
0,0,7,不使用 GP,1,9.207826621745738,9974.894065939561,0.021913830314426397,0.06096788304025346,0.2682594964290854,0.0,1.2193576608050691,1.2193576608050691,1.2193576608050691,1.1462465639919142,nan,0.0,0,32,30.00123405456543,18.027786254882812
0,1,7,三个固定 GP 表达式的均值,1,9.207653217194935,9973.164523874308,0.022218142448769962,0.06307020214589376,0.2682668210641944,0.0,1.219345396147082,1.219345396147082,1.219345396147082,1.164779978616634,nan,0.0,0,32,30.00123405456543,18.027786254882812
0,2,0,三个固定 GP 表达式的均值,25,7.310121528280405,1495.35890654583,0.8669134822584499,0.42820727643939016,0.9735435471461983,0.0,8.551700962992065,8.551700962992065,8.551700962992065,7.989966687685394,0.5060240963855421,0.0,1,32,20.10865592956543,17.411130905151367
0,3,0,三个固定 GP 表达式的均值,25,7.356475554054335,1566.3064609533965,0.8647143915271398,0.2358575911877213,0.9733112682633202,0.0,8.08141220346826,7.658869713104006,8.08141220346826,8.056035473278317,0.3698630136986301,6.0,1,32,21.083274841308594,17.60346221923828
0,2,1,三个固定 GP 表达式的均值,25,7.3563744919093645,1566.1481746612817,0.8645295324558762,0.2018803822599968,0.9734896532261372,0.0,8.175702792811359,7.931846458076707,8.175702792811359,7.708191672469411,0.524390243902439,9.0,1,32,20.790746688842773,17.79203987121582
0,3,1,三个固定 GP 表达式的均值,25,7.362398906294967,1575.6117779663305,0.8647988915352127,0.20753711799558514,0.9734210592228691,0.0,8.225278182791143,7.819717246254242,8.225278182791143,7.918059226293746,0.37362637362637363,7.0,1,32,21.460020065307617,17.902206420898438
0,2,2,三个固定 GP 表达式的均值,25,7.3661588891665915,1581.5472028190484,0.863783739582678,0.25968386918668024,0.972978990047879,0.0,8.1067588260739,7.734139203502557,8.1067588260739,8.016521209556448,0.5151515151515151,10.0,1,32,20.55341911315918,17.49773597717285
0,3,2,三个固定 GP 表达式的均值,25,7.356679344590863,1566.6256919144607,0.8644257606989976,0.20611006418243308,0.9729861154222168,0.0,8.432351181285954,7.718934714112254,8.432351181285954,8.115036995117736,0.35501355013550134,2.0,1,32,21.017650604248047,17.54715347290039
0,2,3,三个固定 GP 表达式的均值,25,7.337364011767829,1536.6561627334263,0.8660375853927542,0.23558594216561607,0.9736460212253233,0.0,8.454030907470127,7.8869960630670635,8.454030907470127,7.901009643432948,0.5432098765432098,3.0,1,32,20.64855194091797,17.595426559448242
0,3,3,三个固定 GP 表达式的均值,25,7.365018801129126,1579.7451272300327,0.8646065772977827,0.22048177755907206,0.9733670703503446,0.0,8.284246131061856,7.594029008916227,8.284246131061856,7.8336771043132245,0.3477088948787062,4.0,1,32,21.147350311279297,17.74215316772461
0,2,4,三个固定 GP 表达式的均值,25,7.304219099437477,1486.558653986643,0.8670976182010792,0.28466730260994,0.9733670184682935,0.0,8.820062723189066,8.251893880662623,8.820062723189066,8.192333910305152,0.5384615384615384,1.0,1,32,19.528223037719727,17.024944305419922
0,3,4,三个固定 GP 表达式的均值,25,7.353931528562981,1562.3268017131197,0.8650075432449944,0.26691565883795726,0.9730321359611713,0.0,8.343311019993468,7.9564920280131455,8.343311019993468,7.958358285859994,0.3831258644536653,3.0,1,32,20.52897834777832,17.193971633911133
0,2,5,三个固定 GP 表达式的均值,25,7.336394360213076,1535.166863863282,0.865138430587735,0.27443309122184356,0.9725161123395691,0.0,8.564136240768372,8.014650862214326,8.564136240768372,7.975277472302189,0.5151515151515151,1.0,1,32,20.279766082763672,17.229703903198242
0,3,5,三个固定 GP 表达式的均值,25,7.361452828350367,1574.1218313279041,0.8638777751846725,0.1959569031827004,0.9724043502981251,0.0,8.412410855249297,7.821984124833189,8.412410855249297,8.051339526407906,0.33155792276964047,1.0,1,32,20.685522079467773,17.307466506958008
0,2,6,三个固定 GP 表达式的均值,25,7.348363462523112,1553.6518367070908,0.8647809034506346,0.31356735739712277,0.9732702501137446,0.0,8.241797328511629,8.241797328511629,8.241797328511629,7.999351194082185,0.4925373134328358,0.0,1,32,20.410308837890625,17.264089584350586
0,3,6,三个固定 GP 表达式的均值,25,7.341306530819073,1542.7264171142585,0.8652601693273574,0.20276085256213297,0.9731309119304751,0.0,8.516925105833772,7.810385860443012,8.516925105833772,7.934152089488617,0.366120218579235,1.0,1,32,20.496850967407227,17.29492950439453
0,2,7,三个固定 GP 表达式的均值,25,7.354354341049691,1562.9875126617828,0.8645007455338185,0.3470054686872059,0.9730669128311419,0.0,8.325270124543708,7.910504194552149,8.325270124543708,7.933319014474215,0.5151515151515151,7.0,1,32,20.630001068115234,17.53936195373535
0,3,7,三个固定 GP 表达式的均值,25,7.365972685595316,1581.2527404975613,0.8639567339560232,0.19895275459057338,0.9729501395697716,0.0,8.258338600489683,7.779156216473169,8.258338600489683,7.929347382295548,0.3477088948787062,6.0,1,32,20.896617889404297,17.53171157836914
0,0,0,不使用 GP,25,7.467641195841188,1750.4727894705302,0.8528316891301098,0.23680274455816586,0.9733641533006345,0.0,7.866913118626179,7.250384230798681,7.866913118626179,7.312175935477176,0.30548302872062666,6.0,1,32,21.180946350097656,17.597896575927734
0,1,0,三个固定 GP 表达式的均值,25,7.32362137927144,1515.6829057799305,0.8677661601595161,0.21854565192366762,0.9733713897754246,0.0,8.51439111087692,8.115132461423297,8.51439111087692,8.220487525707375,0.4836795252225519,1.0,1,32,20.88422393798828,17.566740036010742
0,0,1,不使用 GP,25,7.496664717943557,1802.0221282909083,0.8503488753892783,0.2653082421209665,0.9732437519928583,0.0,7.85990835684859,7.006521388256366,7.85990835684859,7.421839974006414,0.27388535031847133,2.0,1,32,22.06991958618164,17.92938804626465
0,1,1,三个固定 GP 表达式的均值,25,7.33151968648358,1527.7016363385308,0.8672669149111059,0.27429606761435416,0.9734229342098448,0.0,8.601162490326017,7.8946569395387165,8.601162490326017,7.990328391705681,0.4005602240896359,1.0,1,32,21.341110229492188,17.80607795715332
0,0,2,不使用 GP,25,7.483611274948435,1778.652394740096,0.8512509767475587,0.2695926160192187,0.9727939298472067,0.0,7.911202056656607,7.189324117600205,7.911202056656607,7.420095898817565,0.2755102040816326,5.0,1,32,21.424346923828125,17.615711212158203
0,1,2,三个固定 GP 表达式的均值,25,7.350316621645671,1556.689331354799,0.8658573617422356,0.20720248586253023,0.9729481348856986,0.0,8.189539218190934,7.820286611987474,8.189539218190934,8.174311544190791,0.4347202295552367,4.0,1,32,20.793554306030273,17.571495056152344
0,0,3,不使用 GP,25,7.483987965326851,1779.3225221910986,0.8515871900667473,0.26011938831812353,0.973302532647899,0.0,7.826692730062383,7.179816981514364,7.826692730062383,7.249907906064813,0.2771392081736909,4.0,1,32,21.50319480895996,17.756412506103516
0,1,3,三个固定 GP 表达式的均值,25,7.327116834234643,1520.9901773762256,0.8675406252484246,0.2540578671219704,0.9735226217413413,0.0,8.546141710061837,8.105259766080922,8.546141710061837,8.017542957989354,0.4492753623188406,2.0,1,32,21.238027572631836,17.74089813232422
0,0,4,不使用 GP,25,7.468649662024596,1752.2389725019327,0.852630294155668,0.22841039396546012,0.9728625503685513,0.0,8.006986443434972,7.3268142968956385,8.006986443434972,7.397004398031867,0.2987012987012987,4.0,1,32,20.662002563476562,17.330320358276367
0,1,4,三个固定 GP 表达式的均值,25,7.3382238466818475,1537.9780015531314,0.866497600301761,0.28098971087719277,0.9729393900234613,0.0,8.373829572326976,7.883634808676654,8.373829572326976,8.082050341939977,0.47058823529411764,9.0,1,32,20.504344940185547,17.231826782226562
0,0,5,不使用 GP,25,7.506625567876718,1820.0614948455777,0.8487205679280645,0.20051939271292063,0.9722525291400307,0.0,7.73898726864918,7.005509514286016,7.73898726864918,7.326033926584167,0.2755102040816326,5.0,1,32,21.226863861083984,17.440122604370117
0,1,5,三个固定 GP 表达式的均值,25,7.338865320732085,1538.9648910291169,0.8657862308516517,0.5306111974790815,0.9723923938889901,0.0,8.399019020634578,7.940996150464411,8.399019020634578,8.121423730081302,0.4880952380952381,4.0,1,32,20.713409423828125,17.365148544311523
0,0,6,不使用 GP,25,7.479999410498863,1772.2397311945308,0.8519025121643293,0.4303148285231713,0.9729780845562885,0.0,7.845224078339326,7.24311911414077,7.845224078339326,7.517919823086148,0.2936610608020699,5.0,1,32,21.005422592163086,17.461652755737305
0,1,6,三个固定 GP 表达式的均值,25,7.32676544104661,1520.455805681615,0.867295313025017,0.3017323727595784,0.9730965416703424,0.0,8.548933179730197,8.052134023522926,8.548933179730197,8.084084416454852,0.42857142857142855,1.0,1,32,20.88218116760254,17.320356369018555
0,0,7,不使用 GP,25,7.4821713524433555,1776.0931161518095,0.8515145223451186,0.2419298477816269,0.9727693058013083,0.0,7.980377237726865,7.068537349900688,7.980377237726865,7.376583157246288,0.28369704749679076,5.0,1,32,21.28097915649414,17.65268898010254
0,1,7,三个固定 GP 表达式的均值,25,7.353281981443901,1561.3123263504485,0.8655874458254469,0.4937894557624318,0.9729147649153419,0.0,8.396276362971427,7.754368759529167,8.396276362971427,7.952256526414987,0.4084507042253521,3.0,1,32,21.19879150390625,17.540653228759766
0,2,0,三个固定 GP 表达式的均值,50,7.128978579974754,1247.6019902243906,0.8916313274460874,0.3306011238407354,0.9925346326460771,0.8123,9.152920313877674,8.696665067854992,9.152920313877674,8.30889170982514,0.6339869281045751,11.0,1,32,19.60647964477539,17.330080032348633
0,3,0,三个固定 GP 表达式的均值,50,7.155740281203078,1281.4407132852064,0.8910794141130645,0.3473727129429753,0.9925150913222153,0.8044,8.912196964555266,8.272426715763356,8.912196964555266,8.178679615189445,0.5822784810126582,13.0,1,32,20.24156951904297,17.440507888793945
0,2,1,三个固定 GP 表达式的均值,50,7.128942077446794,1247.5564504290242,0.8916995062660789,0.32721695926984107,0.9925159573147103,0.8124,9.180830703262982,8.65117968580404,9.180830703262982,8.079237374513674,0.6181229773462783,8.0,1,32,20.0694522857666,17.55668830871582
0,3,1,三个固定 GP 表达式的均值,50,7.138642614495522,1259.7173060503885,0.8918302054926559,0.3568482481451152,0.9925337747213419,0.8028,9.066757871883528,8.50848925880575,9.066757871883528,8.127020216134483,0.5197568389057751,1.0,1,32,20.15106964111328,17.604633331298828
0,2,2,三个固定 GP 表达式的均值,50,7.11874445561399,1234.8989892226775,0.891858466421398,0.5203494615277489,0.9924972193140216,0.809,9.075481034696582,9.075481034696582,9.075481034696582,8.531989649005482,0.6025641025641025,0.0,1,32,19.200210571289062,17.117656707763672
0,3,2,三个固定 GP 表达式的均值,50,7.142242871997349,1264.2607866741182,0.891210726978968,0.5219153157181662,0.9925201595035054,0.7937,9.04008969076835,8.47111653361621,9.04008969076835,8.509618650322583,0.5015015015015015,5.0,1,32,19.710952758789062,17.2570743560791
0,2,3,三个固定 GP 表达式的均值,50,7.120961914946073,1237.6403658327754,0.8916740659673739,0.5201074656819045,0.9925366756158978,0.8152,9.091049288006165,9.091049288006165,9.091049288006165,8.424833802288243,0.6447368421052632,0.0,1,32,19.436054229736328,17.334692001342773
0,3,3,三个固定 GP 表达式的均值,50,7.168946628406559,1298.4761043188,0.8906685977158324,0.261272539198724,0.992511226536419,0.801,8.849465515415998,8.428457596234551,8.849465515415998,8.025730463815629,0.5625,20.0,1,32,20.288135528564453,17.538663864135742
0,2,4,三个固定 GP 表达式的均值,50,7.036050667565451,1136.8887770679048,0.8927340370750521,0.5084543205249572,0.9925240084055535,0.8457,9.643699799135701,9.452129044836774,9.643699799135701,8.431916613437808,0.7421602787456446,1.0,1,32,17.79673194885254,16.529714584350586
0,3,4,三个固定 GP 表达式的均值,50,7.127589856278542,1245.8706182540197,0.8912905944756566,0.5177647974263547,0.9924867359420698,0.801,9.141132594174506,9.141132594174506,9.141132594174506,8.59377241205982,0.5527950310559007,0.0,1,32,19.211225509643555,16.851497650146484
0,2,5,三个固定 GP 表达式的均值,50,7.126518217888503,1244.536210599416,0.8915778459720121,0.5215813891986704,0.9925114760701732,0.8128,9.150870271151975,8.710800711038138,9.150870271151975,8.322189755351854,0.6181229773462783,6.0,1,32,19.184030532836914,16.985200881958008
0,3,5,三个固定 GP 表达式的均值,50,7.155382336405435,1280.9821103305655,0.8911954696322424,0.527161171103328,0.992493672609441,0.797,9.000877412857884,8.713755563079918,9.000877412857884,8.462656378019906,0.524390243902439,2.0,1,32,19.84504508972168,17.12066078186035
0,2,6,三个固定 GP 表达式的均值,50,7.11322833280161,1228.1058877530452,0.8920071490509713,0.28221032324938045,0.9925171101100174,0.8156,9.234085107031115,8.699288170685282,9.234085107031115,8.126554359787784,0.5772870662460567,16.0,1,32,19.529033660888672,17.09952163696289
0,3,6,三个固定 GP 表达式的均值,50,7.106745357640489,1220.1698601177688,0.8921973364403946,0.2752641894781911,0.9925064350121557,0.8142,9.300003066356824,9.300003066356824,9.300003066356824,8.608282549695916,0.44508670520231214,0.0,1,32,19.277631759643555,16.99486541748047
0,2,7,三个固定 GP 表达式的均值,50,7.116134800681862,1231.6805303448705,0.8921052897224453,0.32231187629281605,0.9925255372163123,0.812,9.279342387884448,8.678713647314899,9.279342387884448,8.341745424851403,0.5432098765432098,1.0,1,32,19.603809356689453,17.240022659301758
0,3,7,三个固定 GP 表达式的均值,50,7.166388527571059,1295.1587164268835,0.8904080638989873,0.2897708758221714,0.9924971869924927,0.7907,8.864936146820071,8.471323072155283,8.864936146820071,8.239460955281675,0.5197568389057751,10.0,1,32,20.254148483276367,17.381641387939453
0,0,0,不使用 GP,50,7.279575013590609,1450.371505939009,0.8805487632923192,0.2569337972619491,0.9925109110770945,0.7917,8.429865671224162,7.709968756022288,8.429865671224162,7.719242176471504,0.6077170418006431,9.0,1,32,20.729215621948242,17.556018829345703
0,1,0,三个固定 GP 表达式的均值,50,7.13996107368575,1261.3792872961076,0.8924014577846922,0.28448133136921216,0.9925169487329885,0.7991,9.065993514145282,8.444425971876747,9.065993514145282,8.496558276281501,0.6339869281045751,19.0,1,32,20.155696868896484,17.42374038696289
0,0,1,不使用 GP,50,7.29422022125451,1471.7687992922451,0.879558380471964,0.3110363854062242,0.992525316892319,0.7797,8.421507325415948,7.78307634116006,8.421507325415948,7.698715427197119,0.5625,9.0,1,32,21.06574821472168,17.749568939208984
0,1,1,三个固定 GP 表达式的均值,50,7.117567516480568,1233.446443223224,0.8932290775221272,0.531899459998013,0.9925078178113405,0.8086,9.18970153454237,8.898244713696267,9.18970153454237,8.250985605690753,0.6181229773462783,6.0,1,32,20.294342041015625,17.549724578857422
0,0,2,不使用 GP,50,7.247933063909535,1405.1973912737228,0.8826988181097299,0.35250839121067923,0.9925108076885772,0.7946,8.620528349965063,8.087558789438107,8.620528349965063,7.937100467953375,0.6077170418006431,6.0,1,32,20.534547805786133,17.43000030517578
0,1,2,三个固定 GP 表达式的均值,50,7.122725870404893,1239.8254349278438,0.8930227326012474,0.27717586512779635,0.9925267055513403,0.8037,9.157554329909956,8.714075790717454,9.157554329909956,8.749015397468428,0.639344262295082,7.0,1,32,19.750028610229492,17.2611026763916
0,0,3,不使用 GP,50,7.276317007801122,1445.6538763809385,0.8806836355019723,0.2450102007011308,0.9925117186695614,0.7836,8.356632419972486,7.615179354410968,8.356632419972486,7.525188736190519,0.5822784810126582,3.0,1,32,21.1298885345459,17.644363403320312
0,1,3,三个固定 GP 表达式的均值,50,7.128747489415917,1247.3137144934472,0.8928003407469689,0.5329382467088104,0.9925224107746645,0.8041,9.14948302347654,8.495692684785142,9.14948302347654,8.236381015974384,0.597444089456869,18.0,1,32,20.383665084838867,17.49213218688965
0,0,4,不使用 GP,50,7.245962287051938,1402.4307878490952,0.8828535181958403,0.2845568110579948,0.9925161108344261,0.794,8.577904404155282,8.10763203957089,8.577904404155282,8.026927658970648,0.6501650165016502,6.0,1,32,20.162155151367188,17.101835250854492
0,1,4,三个固定 GP 表达式的均值,50,7.112680093928137,1227.4327768942676,0.8932429881862052,0.2605191560897449,0.9924856693291031,0.8084,9.162654484806362,8.731775254908328,9.162654484806362,8.678235375291347,0.5772870662460567,10.0,1,32,19.083280563354492,16.880592346191406
0,0,5,不使用 GP,50,7.267585901265765,1433.08666105639,0.8813933554560853,0.28372879403823786,0.9924844132657897,0.7853,8.633824199231366,7.687042895287002,8.633824199231366,7.954630335277456,0.6233766233766234,1.0,1,32,20.496604919433594,17.249399185180664
0,1,5,三个固定 GP 表达式的均值,50,7.138759437239333,1259.864478278872,0.8925085968333388,0.4195411162722068,0.9925091497677582,0.802,8.991072720433227,8.709097100986382,8.991072720433227,8.428007822487622,0.5873015873015873,2.0,1,32,19.97835922241211,17.219833374023438
0,0,6,不使用 GP,50,7.261310543309037,1424.1216879031758,0.881871191623331,0.2628174495225652,0.9924913233645234,0.7827,8.604355592783486,7.87719453957979,8.604355592783486,7.879197538503309,0.6129032258064516,3.0,1,32,20.604595184326172,17.309223175048828
0,1,6,三个固定 GP 表达式的均值,50,7.150937106064903,1275.3004872055656,0.8918385096872934,0.2956380581951309,0.9925019169248814,0.797,8.842015842491657,8.842015842491657,8.842015842491657,8.619357092705872,0.6077170418006431,0.0,1,32,19.90930938720703,17.213083267211914
0,0,7,不使用 GP,50,7.289659405772154,1465.0716172807117,0.8800850167356287,0.282923580489109,0.9924638992832474,0.7751,8.519434586628336,7.828293429055643,8.519434586628336,7.825567444918117,0.5527950310559007,20.0,1,32,20.63382911682129,17.553462982177734
0,1,7,三个固定 GP 表达式的均值,50,7.173719951774404,1304.6889668546262,0.8914512577965845,0.24617442354964708,0.9924760947345327,0.7882,8.958258541118392,8.384247885303125,8.958258541118392,8.260675880846994,0.6181229773462783,3.0,1,32,20.52861976623535,17.451108932495117
0,2,0,三个固定 GP 表达式的均值,75,7.058665653135056,1162.892428192103,0.8927961083080449,0.3942078009168914,0.9925379457824691,0.8445,9.556964740298291,9.385225151299776,9.556964740298291,8.345744603867379,0.7301038062283737,2.0,1,32,18.932947158813477,17.094186782836914
0,3,0,三个固定 GP 表达式的均值,75,7.093159007312812,1203.7043115733993,0.8921759895735182,0.5127817541007392,0.9924984991011692,0.8251,9.205209392907303,9.205209392907303,9.205209392907303,8.049624167734876,0.36239782016348776,0.0,1,32,19.56942367553711,17.299592971801758
0,2,1,三个固定 GP 表达式的均值,75,7.043950132061137,1145.9051549902617,0.8924985602910673,0.5080520413457074,0.9925365498014425,0.8473,9.586386682141892,9.586386682141892,9.586386682141892,8.001980946809699,0.7667844522968198,0.0,1,32,18.6694278717041,17.211246490478516
0,3,1,三个固定 GP 表达式的均值,75,7.097269234079177,1208.6619908671146,0.8923366067714396,0.5165442949632012,0.9925343543584088,0.8302,9.249586808784978,9.249586808784978,9.249586808784978,8.180960606861898,0.48148148148148145,0.0,1,32,19.788740158081055,17.446279525756836
0,2,2,三个固定 GP 表达式的均值,75,7.0278417489461384,1127.5943504068428,0.8926750655817113,0.5069418293037542,0.9925429754574991,0.8622,9.658257130655166,9.617923346760914,9.658257130655166,8.701002207020522,0.7730496453900709,2.0,1,32,18.2275447845459,16.874195098876953
0,3,2,三个固定 GP 表达式的均值,75,7.111776419019577,1226.3240777191063,0.8923162849664683,0.5203672266148563,0.992514451985098,0.8213,9.244780534531094,8.776927215776531,9.244780534531094,8.497989625142406,0.4836795252225519,12.0,1,32,19.526830673217773,17.265491485595703
0,2,3,三个固定 GP 表达式的均值,75,7.026203589065238,1125.748682742185,0.8925201404629488,0.5059431770456488,0.9925475437491044,0.8616,9.724028730870733,9.724028730870733,9.724028730870733,8.179481301424076,0.7985611510791367,0.0,1,32,18.326374053955078,17.05750846862793
